Node,NVolt_kV,mw,mvar,bus_type,slp
1878,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1869,0.4,0.01976625,0.004853909410586643,1.0,L0-A
1882,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1883,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1862,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1871,0.4,0.020094444444444446,0.004934502649182286,2.0,G3-A
1868,0.4,0.02431,0.0059696977307967525,2.0,G3-H
1872,0.4,0.020094444444444446,0.004934502649182286,2.0,G3-A
1864,0.4,0.01976625,0.004853909410586643,1.0,L0-A
1863,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1867,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1873,0.4,0.024146875,0.00592963985575207,1.0,G5-A
1875,0.4,0.024146875,0.00592963985575207,1.0,G5-A
1876,0.4,0.01976625,0.004853909410586643,1.0,L0-A
1877,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1879,0.4,0.01976625,0.004853909410586643,1.0,L0-A
1880,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1865,0.4,0.016075,0.003947465694058321,2.0,H0-C
1881,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1866,0.4,0.01976625,0.004853909410586643,1.0,L0-A
1870,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1874,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1801,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1802,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1803,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1804,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
1805,0.4,0.020094444444444446,0.004934502649182286,1.0,G3-A
2172,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2173,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2147,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2132,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2135,0.4,0.020094444444444446,0.004934502649182286,1.0,G3-A
2136,0.4,0.020094444444444446,0.004934502649182286,1.0,G3-A
2140,0.4,0.024146875,0.00592963985575207,2.0,G5-A
2142,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2149,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2133,0.4,0.02431,0.0059696977307967525,2.0,G3-H
2139,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2150,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2156,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2157,0.4,0.00949119496855346,0.0023307102042913674,1.0,H0-A
2151,0.4,0.016075,0.003947465694058321,1.0,H0-C
2159,0.4,0.016075,0.003947465694058321,1.0,H0-C
2161,0.4,0.028442857142857145,0.006984584933899239,1.0,BL-H
2163,0.4,0.016075,0.003947465694058321,1.0,H0-C
2165,0.4,0.016075,0.003947465694058321,1.0,H0-C
2131,0.4,0.016075,0.003947465694058321,1.0,H0-C
2160,0.4,0.024146875,0.00592963985575207,1.0,G5-A
2171,0.4,0.01976625,0.004853909410586643,2.0,L0-A
2130,0.4,0.01976625,0.004853909410586643,2.0,L0-A
2152,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2134,0.4,0.025660000000000002,0.006301211179442396,2.0,G1-A
2129,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2138,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2141,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2143,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2146,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2148,0.4,0.01976625,0.004853909410586643,1.0,L0-A
2145,0.4,0.01976625,0.004853909410586643,1.0,L0-A
