Node,NVolt_kV,mw,gen_type
753.0,0.4,0.014285714285714287,PV
782.0,0.4,0.01,PV
772.0,0.4,0.01,PV
788.0,0.4,0.014285714285714287,PV
789.0,0.4,0.014285714285714287,PV
785.0,0.4,0.014285714285714287,PV
768.0,0.4,0.01,PV
780.0,0.4,0.0125,PV
769.0,0.4,0.01,PV
779.0,0.4,0.011111111111111113,PV
685.0,0.4,0.011111111111111113,PV
700.0,0.4,0.0125,PV
709.0,0.4,0.01,PV
718.0,0.4,0.01,PV
707.0,0.4,0.004,PV
702.0,0.4,0.01,PV
713.0,0.4,0.01,PV
739.0,0.4,0.011111111111111113,PV
652.0,0.4,0.011111111111111113,PV
651.0,0.4,0.01,PV
653.0,0.4,0.014285714285714287,PV
654.0,0.4,0.01,PV
662.0,0.4,0.0125,PV
670.0,0.4,0.004,PV
674.0,0.4,0.014285714285714287,PV
678.0,0.4,0.01,PV
668.0,0.4,0.014285714285714287,PV
679.0,0.4,0.0125,PV
669.0,0.4,0.011111111111111113,PV
632.0,0.4,0.01,PV
633.0,0.4,0.01,PV
796.0,0.4,0.014285714285714287,PV
794.0,0.4,0.011111111111111113,PV
808.0,0.4,0.014285714285714287,PV
810.0,0.4,0.014285714285714287,PV
811.0,0.4,0.01,PV
793.0,0.4,0.01,PV
798.0,0.4,0.01,PV
801.0,0.4,0.01,PV
791.0,0.4,0.014285714285714287,PV
797.0,0.4,0.01,PV
859.0,0.4,0.01,PV
849.0,0.4,0.01,PV
844.0,0.4,0.01,PV
875.0,0.4,0.01,PV
843.0,0.4,0.01,PV
866.0,0.4,0.0125,PV
839.0,0.4,0.01,PV
848.0,0.4,0.0125,PV
846.0,0.4,0.014285714285714287,PV
860.0,0.4,0.01,PV
857.0,0.4,0.011111111111111113,PV
882.0,0.4,0.01,PV
923.0,0.4,0.0125,PV
884.0,0.4,0.011111111111111113,PV
893.0,0.4,0.01,PV
881.0,0.4,0.011111111111111113,PV
905.0,0.4,0.004,PV
900.0,0.4,0.014285714285714287,PV
922.0,0.4,0.004,PV
945.0,0.4,0.01,PV
951.0,0.4,0.01,PV
949.0,0.4,0.01,PV
954.0,0.4,0.0125,PV
630.0,0.4,0.014285714285714287,PV
960.0,10.0,0.01470000000000006,PV
