Node,NVolt_kV,mw,mvar,bus_type,slp
2822,0.4,0.013728571,0.003371264,2,G3-A
2823,0.4,0.013728571,0.003371264,2,G3-A
2827,0.4,0.016069231,0.003946049,2,G3-M
2828,0.4,0.016069231,0.003946049,2,G3-M
2830,0.4,0.016069231,0.003946049,2,G3-M
2835,0.4,0.016069231,0.003946049,2,G3-M
2831,0.4,0.013728571,0.003371264,2,G3-A
2836,0.4,0.0114,0.002799447,1,L0-A
2824,0.4,0.016069231,0.003946049,1,G3-M
2833,0.4,0.013728571,0.003371264,2,G3-A
2832,0.4,0.0114,0.002799447,1,L0-A
2834,0.4,0.017121739,0.004204509,2,G3-H
2838,0.4,0.0114,0.002799447,1,L0-A
2839,0.4,0.0114,0.002799447,1,L0-A
2837,0.4,0.0114,0.002799447,1,L0-A
2825,0.4,0.0114,0.002799447,1,L0-A
2840,0.4,0.017121739,0.004204509,2,G3-H
2841,0.4,0.0114,0.002799447,1,L0-A
2843,0.4,0.017121739,0.004204509,2,G3-H
2887,0.4,0.0114,0.002799447,1,L0-A
2888,0.4,0.017121739,0.004204509,2,G3-H
2851,0.4,0.0114,0.002799447,1,L0-A
2862,0.4,0.0114,0.002799447,1,L0-A
2845,0.4,0.0114,0.002799447,1,L0-A
2846,0.4,0.017121739,0.004204509,2,G3-H
2844,0.4,0.017121739,0.004204509,2,G3-H
2854,0.4,0.0114,0.002799447,1,L0-A
2855,0.4,0.013728571,0.003371264,2,G3-A
2867,0.4,0.017121739,0.004204509,2,G3-H
2860,0.4,0.017121739,0.004204509,2,G3-H
2868,0.4,0.0114,0.002799447,1,L0-A
2866,0.4,0.007334653,0.001801138,1,H0-A
2869,0.4,0.007334653,0.001801138,1,H0-A
2853,0.4,0.007334653,0.001801138,1,H0-A
2870,0.4,0.007334653,0.001801138,1,H0-A
2849,0.4,0.007334653,0.001801138,1,H0-A
2871,0.4,0.007334653,0.001801138,1,H0-A
2874,0.4,0.007334653,0.001801138,1,H0-A
2875,0.4,0.007334653,0.001801138,1,H0-A
2863,0.4,0.007334653,0.001801138,1,H0-A
2850,0.4,0.007334653,0.001801138,1,H0-A
2864,0.4,0.007334653,0.001801138,1,H0-A
2872,0.4,0.007334653,0.001801138,1,H0-A
2877,0.4,0.007334653,0.001801138,1,H0-A
2878,0.4,0.007334653,0.001801138,1,H0-A
2879,0.4,0.010230769,0.002512324,1,L2-A
2859,0.4,0.007334653,0.001801138,1,H0-A
2865,0.4,0.007334653,0.001801138,1,H0-A
2858,0.4,0.007334653,0.001801138,1,H0-A
2873,0.4,0.007334653,0.001801138,1,H0-A
2857,0.4,0.007334653,0.001801138,1,H0-A
2880,0.4,0.010543478,0.002589115,1,H0-B
2881,0.4,0.010543478,0.002589115,1,H0-B
2847,0.4,0.010543478,0.002589115,1,H0-B
2848,0.4,0.010543478,0.002589115,1,H0-B
2882,0.4,0.010543478,0.002589115,1,H0-B
2876,0.4,0.007334653,0.001801138,1,H0-A
2883,0.4,0.007334653,0.001801138,1,H0-A
2852,0.4,0.007334653,0.001801138,1,H0-A
2884,0.4,0.007334653,0.001801138,1,H0-A
2856,0.4,0.007334653,0.001801138,2,H0-A
2861,0.4,0.007334653,0.001801138,2,H0-A
2885,0.4,0.007334653,0.001801138,2,H0-A
2886,0.4,0.007334653,0.001801138,2,H0-A
2648,0.4,0.007334653,0.001801138,2,H0-A
2649,0.4,0.007334653,0.001801138,2,H0-A
2650,0.4,0.007334653,0.001801138,2,H0-A
2651,0.4,0.007334653,0.001801138,1,H0-A
2652,0.4,0.007334653,0.001801138,1,H0-A
2896,0.4,0.007334653,0.001801138,1,H0-A
2908,0.4,0.007334653,0.001801138,1,H0-A
2921,0.4,0.007334653,0.001801138,1,H0-A
2891,0.4,0.007334653,0.001801138,1,H0-A
2916,0.4,0.007334653,0.001801138,1,H0-A
2894,0.4,0.007334653,0.001801138,1,H0-A
2901,0.4,0.007334653,0.001801138,1,H0-A
2893,0.4,0.007334653,0.001801138,1,H0-A
2910,0.4,0.007334653,0.001801138,1,H0-A
2918,0.4,0.007334653,0.001801138,1,H0-A
2920,0.4,0.007334653,0.001801138,1,H0-A
2923,0.4,0.007334653,0.001801138,1,H0-A
2902,0.4,0.007334653,0.001801138,1,H0-A
2915,0.4,0.007334653,0.001801138,1,H0-A
2932,0.4,0.007334653,0.001801138,1,H0-A
2889,0.4,0.007334653,0.001801138,1,H0-A
2933,0.4,0.010543478,0.002589115,1,H0-B
2906,0.4,0.010543478,0.002589115,1,H0-B
2890,0.4,0.0178625,0.004386414,2,BL-H
2903,0.4,0.010594118,0.00260155,1,H0-C
2904,0.4,0.010594118,0.00260155,1,H0-C
2911,0.4,0.010230769,0.002512324,1,L2-A
2899,0.4,0.0103625,0.002544673,1,H0-L
2895,0.4,0.010594118,0.00260155,1,H0-C
2900,0.4,0.010543478,0.002589115,1,H0-B
2898,0.4,0.010594118,0.00260155,1,H0-C
2905,0.4,0.0103625,0.002544673,1,H0-L
2909,0.4,0.010230769,0.002512324,1,L2-A
2912,0.4,0.010230769,0.002512324,1,L2-A
2913,0.4,0.010543478,0.002589115,1,H0-B
2897,0.4,0.010230769,0.002512324,1,L2-A
2914,0.4,0.0103625,0.002544673,1,H0-L
2919,0.4,0.010594118,0.00260155,1,H0-C
2922,0.4,0.0103625,0.002544673,1,H0-L
2924,0.4,0.013728571,0.003371264,2,G3-A
2892,0.4,0.013728571,0.003371264,2,G3-A
2927,0.4,0.0114,0.002799447,2,L0-A
2917,0.4,0.0114,0.002799447,1,L0-A
2928,0.4,0.010594118,0.00260155,1,H0-C
2926,0.4,0.010594118,0.00260155,1,H0-C
2925,0.4,0.007334653,0.001801138,1,H0-A
2929,0.4,0.007334653,0.001801138,1,H0-A
2930,0.4,0.017121739,0.004204509,2,G3-H
2907,0.4,0.0114,0.002799447,1,L0-A
2931,0.4,0.010230769,0.002512324,1,L2-A
2948,0.4,0.0103625,0.002544673,1,H0-L
2947,0.4,0.013728571,0.003371264,2,G3-A
2971,0.4,0.007334653,0.001801138,1,H0-A
2975,0.4,0.007334653,0.001801138,1,H0-A
2977,0.4,0.0103625,0.002544673,1,H0-L
2978,0.4,0.017121739,0.004204509,2,G3-H
2956,0.4,0.016069231,0.003946049,2,G3-M
2944,0.4,0.017121739,0.004204509,2,G3-H
2943,0.4,0.016069231,0.003946049,2,G3-M
2946,0.4,0.007334653,0.001801138,1,H0-A
2934,0.4,0.0114,0.002799447,1,L0-A
2939,0.4,0.016069231,0.003946049,2,G3-M
2942,0.4,0.017121739,0.004204509,2,G3-H
2954,0.4,0.017121739,0.004204509,2,G3-H
2962,0.4,0.013728571,0.003371264,2,G3-A
2935,0.4,0.007334653,0.001801138,1,H0-A
2936,0.4,0.013728571,0.003371264,2,G3-A
2952,0.4,0.007334653,0.001801138,1,H0-A
2937,0.4,0.010230769,0.002512324,1,L2-A
2941,0.4,0.007334653,0.001801138,1,H0-A
2953,0.4,0.0103625,0.002544673,1,H0-L
2958,0.4,0.0114,0.002799447,1,L0-A
2959,0.4,0.010594118,0.00260155,1,H0-C
2938,0.4,0.017121739,0.004204509,1,G3-H
2945,0.4,0.0114,0.002799447,1,L0-A
2949,0.4,0.010543478,0.002589115,1,H0-B
2951,0.4,0.0114,0.002799447,1,L0-A
2940,0.4,0.010230769,0.002512324,1,L2-A
2960,0.4,0.017121739,0.004204509,1,G3-H
2963,0.4,0.010543478,0.002589115,1,H0-B
2964,0.4,0.0114,0.002799447,1,L0-A
2965,0.4,0.007334653,0.001801138,2,H0-A
2966,0.4,0.007334653,0.001801138,1,H0-A
2967,0.4,0.0114,0.002799447,1,L0-A
2968,0.4,0.0114,0.002799447,1,L0-A
2950,0.4,0.007334653,0.001801138,1,H0-A
2957,0.4,0.016069231,0.003946049,1,G3-M
2961,0.4,0.007334653,0.001801138,1,H0-A
2955,0.4,0.010230769,0.002512324,1,L2-A
2969,0.4,0.010230769,0.002512324,1,L2-A
2970,0.4,0.016069231,0.003946049,2,G3-M
2972,0.4,0.0114,0.002799447,1,L0-A
2973,0.4,0.007334653,0.001801138,1,H0-A
2974,0.4,0.0114,0.002799447,1,L0-A
2976,0.4,0.0178625,0.004386414,2,BL-H
3001,0.4,0.010230769,0.002512324,1,L2-A
3004,0.4,0.007334653,0.001801138,1,H0-A
2997,0.4,0.007334653,0.001801138,1,H0-A
3013,0.4,0.010594118,0.00260155,1,H0-C
2993,0.4,0.007334653,0.001801138,1,H0-A
2982,0.4,0.010543478,0.002589115,1,H0-B
3015,0.4,0.0114,0.002799447,1,L0-A
2981,0.4,0.017121739,0.004204509,1,G3-H
3016,0.4,0.0114,0.002799447,1,L0-A
3017,0.4,0.0114,0.002799447,1,L0-A
3018,0.4,0.007334653,0.001801138,1,H0-A
3010,0.4,0.017121739,0.004204509,2,G3-H
3019,0.4,0.0114,0.002799447,1,L0-A
3014,0.4,0.017121739,0.004204509,2,G3-H
2986,0.4,0.0114,0.002799447,1,L0-A
3020,0.4,0.010543478,0.002589115,1,H0-B
3021,0.4,0.010230769,0.002512324,1,L2-A
2994,0.4,0.007334653,0.001801138,2,H0-A
3022,0.4,0.007334653,0.001801138,2,H0-A
3023,0.4,0.007334653,0.001801138,2,H0-A
3007,0.4,0.010230769,0.002512324,1,L2-A
2979,0.4,0.010230769,0.002512324,1,L2-A
2983,0.4,0.017121739,0.004204509,1,G3-H
2984,0.4,0.017121739,0.004204509,1,G3-H
2995,0.4,0.017121739,0.004204509,1,G3-H
2999,0.4,0.0114,0.002799447,2,L0-A
3002,0.4,0.017121739,0.004204509,2,G3-H
3005,0.4,0.0114,0.002799447,2,L0-A
3006,0.4,0.017121739,0.004204509,1,G3-H
2985,0.4,0.017121739,0.004204509,1,G3-H
2990,0.4,0.017121739,0.004204509,1,G3-H
3008,0.4,0.0114,0.002799447,2,L0-A
3009,0.4,0.007334653,0.001801138,1,H0-A
3011,0.4,0.010230769,0.002512324,1,L2-A
2988,0.4,0.017121739,0.004204509,2,G3-H
2980,0.4,0.010230769,0.002512324,1,L2-A
2987,0.4,0.007334653,0.001801138,1,H0-A
2992,0.4,0.007334653,0.001801138,1,H0-A
2996,0.4,0.017121739,0.004204509,2,G3-H
3003,0.4,0.0114,0.002799447,1,L0-A
3000,0.4,0.0103625,0.002544673,1,H0-L
3012,0.4,0.007334653,0.001801138,1,H0-A
2989,0.4,0.007334653,0.001801138,1,H0-A
2991,0.4,0.0114,0.002799447,1,L0-A
2998,0.4,0.007334653,0.001801138,1,H0-A
3028,10,0,0,2,0
3027,10,1,0,1,residual
3025,0.4,0.0114,0.002799447,1,L0-A
3029,10,0,0,2,0
3034,10,0,0,1,0
3024,0.4,0.010594118,0.00260155,1,H0-C
3030,10,0,0,1,0
3033,10,0,0,1,0
3032,10,0,0,1,0
3031,10,0,0,1,0
3026,0.4,0.010543478,0.002589115,1,H0-B
2735,0.4,0.010543478,0.002589115,1,H0-B
2737,0.4,0.0114,0.002799447,1,L0-A
2755,0.4,0.010543478,0.002589115,1,H0-B
2742,0.4,0.0114,0.002799447,1,L0-A
2734,0.4,0.0114,0.002799447,1,L0-A
2748,0.4,0.010543478,0.002589115,1,H0-B
2744,0.4,0.0114,0.002799447,1,L0-A
2740,0.4,0.010543478,0.002589115,1,H0-B
2745,0.4,0.010543478,0.002589115,1,H0-B
2746,0.4,0.010543478,0.002589115,1,H0-B
2751,0.4,0.0114,0.002799447,1,L0-A
2736,0.4,0.0114,0.002799447,1,L0-A
2738,0.4,0.0114,0.002799447,1,L0-A
2739,0.4,0.0114,0.002799447,1,L0-A
2749,0.4,0.0114,0.002799447,1,L0-A
2741,0.4,0.0114,0.002799447,1,L0-A
2750,0.4,0.013728571,0.003371264,2,G3-A
2743,0.4,0.007334653,0.001801138,1,H0-A
2752,0.4,0.007334653,0.001801138,1,H0-A
2753,0.4,0.016069231,0.003946049,1,G3-M
2754,0.4,0.007334653,0.001801138,1,H0-A
2747,0.4,0.016069231,0.003946049,1,G3-M
2757,0.4,0.007334653,0.001801138,1,H0-A
2764,0.4,0.007334653,0.001801138,1,H0-A
2768,0.4,0.016069231,0.003946049,2,G3-M
2769,0.4,0.016069231,0.003946049,2,G3-M
2763,0.4,0.016069231,0.003946049,2,G3-M
2774,0.4,0.016069231,0.003946049,2,G3-M
2776,0.4,0.0114,0.002799447,1,L0-A
2761,0.4,0.007334653,0.001801138,1,H0-A
2770,0.4,0.016069231,0.003946049,2,G3-M
2771,0.4,0.0114,0.002799447,1,L0-A
2758,0.4,0.010594118,0.00260155,1,H0-C
2759,0.4,0.007334653,0.001801138,1,H0-A
2765,0.4,0.013728571,0.003371264,2,G3-A
2762,0.4,0.013728571,0.003371264,2,G3-A
2772,0.4,0.007334653,0.001801138,1,H0-A
2773,0.4,0.010594118,0.00260155,1,H0-C
2775,0.4,0.013728571,0.003371264,2,G3-A
2777,0.4,0.013728571,0.003371264,2,G3-A
2756,0.4,0.007334653,0.001801138,1,H0-A
2766,0.4,0.007334653,0.001801138,1,H0-A
2767,0.4,0.016069231,0.003946049,1,G3-M
2760,0.4,0.010230769,0.002512324,1,L2-A
