Node,NVolt_kV,mw,mvar,bus_type,slp
4116,0.4,0.00932,0.002288670623242523,1.0,H0-A
4126,0.4,0.00932,0.002288670623242523,1.0,H0-A
4111,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4112,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4114,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4123,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4127,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4109,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4107,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4110,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4117,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4118,0.4,0.00932,0.002288670623242523,1.0,H0-A
4119,0.4,0.00932,0.002288670623242523,1.0,H0-A
4106,0.4,0.00932,0.002288670623242523,1.0,H0-A
4120,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4115,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4121,0.4,0.00932,0.002288670623242523,1.0,H0-A
4122,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4124,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4113,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4125,0.4,0.00932,0.002288670623242523,1.0,H0-A
4108,0.4,0.029205714285714286,0.0071719163429751894,1.0,G3-A
4102,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4095,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4098,0.4,0.029205714285714286,0.0071719163429751894,1.0,G3-A
4100,0.4,0.00932,0.002288670623242523,1.0,H0-A
4103,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4105,0.4,0.00932,0.002288670623242523,1.0,H0-A
4104,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4099,0.4,0.029205714285714286,0.0071719163429751894,2.0,G3-A
4097,0.4,0.00932,0.002288670623242523,1.0,H0-A
4101,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4096,0.4,0.00932,0.002288670623242523,1.0,H0-A
4162,0.4,0.00932,0.002288670623242523,1.0,H0-A
4163,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4161,0.4,0.00932,0.002288670623242523,1.0,H0-A
4160,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4167,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4152,0.4,0.00932,0.002288670623242523,1.0,H0-A
4150,0.4,0.00932,0.002288670623242523,1.0,H0-A
4153,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4155,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4157,0.4,0.00932,0.002288670623242523,1.0,H0-A
4158,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4164,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4166,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4168,0.4,0.00932,0.002288670623242523,1.0,H0-A
4154,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4151,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4165,0.4,0.00932,0.002288670623242523,1.0,H0-A
4169,0.4,0.00932,0.002288670623242523,1.0,H0-A
4170,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4159,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4156,0.4,0.00932,0.002288670623242523,1.0,H0-A
4171,0.4,0.00932,0.002288670623242523,1.0,H0-A
4179,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4178,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4185,0.4,0.00932,0.002288670623242523,1.0,H0-A
4191,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4172,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4175,0.4,0.00932,0.002288670623242523,1.0,H0-A
4184,0.4,0.029079310344827587,0.007140875893815375,2.0,G3-M
4187,0.4,0.00932,0.002288670623242523,1.0,H0-A
4176,0.4,0.00932,0.002288670623242523,1.0,H0-A
4180,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4181,0.4,0.00932,0.002288670623242523,1.0,H0-A
4177,0.4,0.00932,0.002288670623242523,1.0,H0-A
4182,0.4,0.029079310344827587,0.007140875893815375,1.0,G3-M
4183,0.4,0.029079310344827587,0.007140875893815375,1.0,G3-M
4186,0.4,0.00932,0.002288670623242523,1.0,H0-A
4189,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4174,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4188,0.4,0.00932,0.002288670623242523,1.0,H0-A
4173,0.4,0.00932,0.002288670623242523,1.0,H0-A
4190,0.4,0.02520701754385965,0.006189974308174943,2.0,L0-A
4192,0.4,0.00932,0.002288670623242523,1.0,H0-A
4193,0.4,0.00932,0.002288670623242523,1.0,H0-A
4207,0.4,0.0215,0.0052796586265787815,2.0,L2-A
4209,0.4,0.00932,0.002288670623242523,1.0,H0-A
4213,0.4,0.00932,0.002288670623242523,1.0,H0-A
4212,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4205,0.4,0.029205714285714286,0.0071719163429751894,1.0,G3-A
4214,0.4,0.0215,0.0052796586265787815,2.0,L2-A
4215,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4199,0.4,0.029079310344827587,0.007140875893815375,1.0,G3-M
4197,0.4,0.00932,0.002288670623242523,1.0,H0-A
4196,0.4,0.00932,0.002288670623242523,1.0,H0-A
4195,0.4,0.029079310344827587,0.007140875893815375,1.0,G3-M
4200,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4202,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4203,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4206,0.4,0.029079310344827587,0.007140875893815375,2.0,G3-M
4204,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4208,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4210,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4194,0.4,0.00932,0.002288670623242523,2.0,H0-A
4201,0.4,0.00932,0.002288670623242523,2.0,H0-A
4211,0.4,0.029079310344827587,0.007140875893815375,2.0,G3-M
4198,0.4,0.00932,0.002288670623242523,1.0,H0-A
4225,0.4,0.021584848484848485,0.0053004944886709884,2.0,H0-G
4232,0.4,0.029079310344827587,0.007140875893815375,1.0,G3-M
4230,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4233,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4218,0.4,0.01654943820224719,0.004063971356722177,2.0,H0-C
4229,0.4,0.0215,0.0052796586265787815,2.0,L2-A
4235,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4216,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4226,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4217,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4234,0.4,0.00932,0.002288670623242523,1.0,H0-A
4236,0.4,0.0215,0.0052796586265787815,2.0,L2-A
4237,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4227,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4223,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4228,0.4,0.02520701754385965,0.006189974308174943,1.0,L0-A
4222,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
4220,0.4,0.0215,0.0052796586265787815,2.0,L2-A
4221,0.4,0.01654943820224719,0.004063971356722177,1.0,H0-C
