Node,NVolt_kV,mw,gen_type
4516.0,0.4,0.046909090909090914,PV
4596.0,0.4,0.006999999999999999,PV
4576.0,0.4,0.004,PV
4590.0,0.4,0.004,PV
4593.0,0.4,0.009000000000000001,PV
4578.0,0.4,0.004,PV
4580.0,0.4,0.004,PV
4616.0,0.4,0.009000000000000001,PV
4606.0,0.4,0.004,PV
4610.0,0.4,0.004,PV
4599.0,0.4,0.004,PV
4613.0,0.4,0.004,PV
4624.0,0.4,0.004,PV
4620.0,0.4,0.004,PV
4628.0,0.4,0.004,PV
4634.0,0.4,0.004,PV
4627.0,0.4,0.004,PV
4635.0,0.4,0.004,PV
4560.0,0.4,0.009000000000000001,PV
4646.0,0.4,0.006999999999999999,PV
4644.0,0.4,0.004,PV
4663.0,0.4,0.004,PV
4647.0,0.4,0.009000000000000001,PV
4651.0,0.4,0.004,PV
4671.0,0.4,0.009000000000000001,PV
4677.0,0.4,0.009000000000000001,PV
4684.0,0.4,0.009000000000000001,PV
4685.0,0.4,0.009000000000000001,PV
4673.0,0.4,0.004,PV
4676.0,0.4,0.004,PV
4678.0,0.4,0.009000000000000001,PV
4681.0,0.4,0.046909090909090914,PV
4680.0,0.4,0.046909090909090914,PV
4664.0,0.4,0.046909090909090914,PV
4675.0,0.4,0.009000000000000001,PV
4519.0,0.4,0.009000000000000001,PV
4520.0,0.4,0.009000000000000001,PV
4523.0,0.4,0.046909090909090914,PV
4531.0,0.4,0.009000000000000001,PV
4526.0,0.4,0.009000000000000001,PV
4510.0,0.4,0.009000000000000001,PV
4511.0,0.4,0.009000000000000001,PV
4512.0,0.4,0.009000000000000001,PV
4513.0,0.4,0.009000000000000001,PV
4505.0,0.4,0.009000000000000001,PV
4722.0,0.4,0.009000000000000001,PV
4714.0,0.4,0.009000000000000001,PV
4717.0,0.4,0.009000000000000001,PV
4718.0,0.4,0.009000000000000001,PV
4749.0,0.4,0.009000000000000001,PV
4730.0,0.4,0.009000000000000001,PV
4748.0,0.4,0.009000000000000001,PV
4742.0,0.4,0.009000000000000001,PV
4726.0,0.4,0.009000000000000001,PV
4741.0,0.4,0.009000000000000001,PV
4736.0,0.4,0.009000000000000001,PV
4746.0,0.4,0.009000000000000001,PV
4775.0,0.4,0.009000000000000001,PV
4784.0,0.4,0.004,PV
4838.0,0.4,0.004,PV
4819.0,0.4,0.004,PV
4827.0,0.4,0.004,PV
4840.0,0.4,0.004,PV
4813.0,0.4,0.004,PV
4831.0,0.4,0.004,PV
4839.0,0.4,0.004,PV
4800.0,0.4,0.004,PV
4828.0,0.4,0.004,PV
4832.0,0.4,0.004,PV
4820.0,0.4,0.004,PV
4806.0,0.4,0.004,PV
4821.0,0.4,0.004,PV
4830.0,0.4,0.004,PV
4829.0,0.4,0.004,PV
4807.0,0.4,0.004,PV
4833.0,0.4,0.004,PV
4824.0,0.4,0.004,PV
4834.0,0.4,0.004,PV
4814.0,0.4,0.004,PV
4835.0,0.4,0.004,PV
4818.0,0.4,0.004,PV
4803.0,0.4,0.004,PV
4810.0,0.4,0.004,PV
4823.0,0.4,0.004,PV
4809.0,0.4,0.046909090909090914,PV
4798.0,0.4,0.046909090909090914,PV
4811.0,0.4,0.046909090909090914,PV
4846.0,0.4,0.009000000000000001,PV
4867.0,0.4,0.004,PV
4851.0,0.4,0.004,PV
4870.0,0.4,0.009000000000000001,PV
4877.0,0.4,0.009000000000000001,PV
4864.0,0.4,0.009000000000000001,PV
4881.0,0.4,0.004,PV
4843.0,0.4,0.046909090909090914,PV
4852.0,0.4,0.004,PV
4875.0,0.4,0.004,PV
4885.0,0.4,0.009000000000000001,PV
4886.0,0.4,0.009000000000000001,PV
4854.0,0.4,0.004,PV
4926.0,0.4,0.009000000000000001,PV
4901.0,0.4,0.009000000000000001,PV
4904.0,0.4,0.009000000000000001,PV
4918.0,0.4,0.004,PV
4898.0,0.4,0.004,PV
4908.0,0.4,0.004,PV
4911.0,0.4,0.009000000000000001,PV
4905.0,0.4,0.004,PV
4916.0,0.4,0.004,PV
4927.0,0.4,0.009000000000000001,PV
4928.0,0.4,0.009000000000000001,PV
4930.0,0.4,0.004,PV
4891.0,0.4,0.004,PV
4913.0,0.4,0.004,PV
4896.0,0.4,0.004,PV
4890.0,0.4,0.009000000000000001,PV
4903.0,0.4,0.009000000000000001,PV
4920.0,0.4,0.009000000000000001,PV
4915.0,0.4,0.009000000000000001,PV
4922.0,0.4,0.004,PV
4929.0,0.4,0.004,PV
4894.0,0.4,0.004,PV
4895.0,0.4,0.004,PV
4952.0,0.4,0.009000000000000001,PV
4987.0,0.4,0.046909090909090914,PV
4989.0,0.4,0.046909090909090914,PV
4998.0,10.0,1.0889,PV
4999.0,10.0,3.6,WPP1
5000.0,10.0,6.1739999999999995,WPP1
