Node,NVolt_kV,mw,mvar,bus_type,slp
1145,0.4,0.033366667,0.008193703,1,BL-H
1139,0.4,0.015927586,0.003911266,1,G3-A
1147,0.4,0.015927586,0.003911266,1,G3-A
1137,0.4,0.008297561,0.002037595,1,H0-A
1148,0.4,0.015958696,0.003918905,1,L0-A
1146,0.4,0.010928571000000002,0.00268368,1,H0-B
1134,0.4,0.015958696,0.003918905,1,L0-A
1142,0.4,0.010928571000000002,0.00268368,1,H0-B
1143,0.4,0.010928571000000002,0.00268368,1,H0-B
1149,0.4,0.015958696,0.003918905,1,L0-A
1150,0.4,0.015958696,0.003918905,1,L0-A
1141,0.4,0.015958696,0.003918905,1,L0-A
1151,0.4,0.015958696,0.003918905,1,L0-A
1135,0.4,0.015958696,0.003918905,1,L0-A
1144,0.4,0.01168125,0.002868512,1,H0-L
1152,0.4,0.015958696,0.003918905,1,L0-A
1153,0.4,0.01168125,0.002868512,1,H0-L
1138,0.4,0.01168125,0.002868512,1,H0-L
1140,0.4,0.015958696,0.003918905,1,L0-A
1154,0.4,0.015958696,0.003918905,1,L0-A
1155,0.4,0.01168125,0.002868512,1,H0-L
1136,0.4,0.012422581,0.003050557,1,L2-A
1267,0.4,0.012422581,0.003050557,1,L2-A
1272,0.4,0.012422581,0.003050557,1,L2-A
1274,0.4,0.012422581,0.003050557,1,L2-A
1275,0.4,0.012422581,0.003050557,1,L2-A
1270,0.4,0.015927586,0.003911266,1,G3-A
1273,0.4,0.015927586,0.003911266,1,G3-A
1283,0.4,0.015958696,0.003918905,1,L0-A
1284,0.4,0.020130769,0.004943423,1,G6-A
1271,0.4,0.008297561,0.002037595,1,H0-A
1269,0.4,0.0221,0.005426998000000001,2,G3-M
1285,0.4,0.0221,0.005426998000000001,2,G3-M
1282,0.4,0.0221,0.005426998000000001,2,G3-M
1278,0.4,0.008297561,0.002037595,1,H0-A
1286,0.4,0.008297561,0.002037595,1,H0-A
1276,0.4,0.020130769,0.004943423,1,G6-A
