Node,NVolt_kV,mw,gen_type
4111.0,0.4,0.01,PV
4112.0,0.4,0.02,PV
4114.0,0.4,0.02,PV
4123.0,0.4,0.01,PV
4127.0,0.4,0.010909090909090908,PV
4109.0,0.4,0.02,PV
4107.0,0.4,0.01,PV
4120.0,0.4,0.02,PV
4115.0,0.4,0.02,PV
4122.0,0.4,0.01,PV
4102.0,0.4,0.01,PV
4095.0,0.4,0.01,PV
4103.0,0.4,0.02,PV
4104.0,0.4,0.01,PV
4099.0,0.4,0.02,PV
4163.0,0.4,0.010909090909090908,PV
4155.0,0.4,0.010909090909090908,PV
4164.0,0.4,0.01,PV
4151.0,0.4,0.01,PV
4179.0,0.4,0.010909090909090908,PV
4184.0,0.4,0.02,PV
4174.0,0.4,0.010909090909090908,PV
4190.0,0.4,0.02,PV
4207.0,0.4,0.02117647058823529,PV
4214.0,0.4,0.02117647058823529,PV
4200.0,0.4,0.010909090909090908,PV
4203.0,0.4,0.010909090909090908,PV
4206.0,0.4,0.02,PV
4194.0,0.4,0.006999999999999999,PV
4201.0,0.4,0.006999999999999999,PV
4211.0,0.4,0.02,PV
4225.0,0.4,0.010909090909090908,PV
4218.0,0.4,0.01,PV
4229.0,0.4,0.02117647058823529,PV
4236.0,0.4,0.02117647058823529,PV
4220.0,0.4,0.02117647058823529,PV
4219.0,0.4,0.01,PV
4224.0,0.4,0.01,PV
4254.0,0.4,0.01,PV
4257.0,0.4,0.01,PV
4256.0,0.4,0.01,PV
4258.0,0.4,0.01,PV
4259.0,0.4,0.02117647058823529,PV
4239.0,0.4,0.01,PV
4241.0,0.4,0.01,PV
4243.0,0.4,0.01,PV
4238.0,0.4,0.02,PV
4249.0,0.4,0.02,PV
4244.0,0.4,0.01,PV
4250.0,0.4,0.01,PV
4253.0,0.4,0.02,PV
4260.0,0.4,0.02,PV
4274.0,0.4,0.010909090909090908,PV
4265.0,0.4,0.02,PV
4279.0,0.4,0.010909090909090908,PV
4281.0,0.4,0.010909090909090908,PV
4261.0,0.4,0.02,PV
4262.0,0.4,0.006999999999999999,PV
4263.0,0.4,0.006999999999999999,PV
4271.0,0.4,0.010909090909090908,PV
4312.0,0.4,0.010909090909090908,PV
4319.0,0.4,0.010909090909090908,PV
4284.0,0.4,0.010909090909090908,PV
4306.0,0.4,0.010909090909090908,PV
4307.0,0.4,0.02,PV
4304.0,0.4,0.02117647058823529,PV
4311.0,0.4,0.010909090909090908,PV
4370.0,0.4,0.010909090909090908,PV
4366.0,0.4,0.02117647058823529,PV
4346.0,0.4,0.02117647058823529,PV
4352.0,0.4,0.010909090909090908,PV
4356.0,0.4,0.006999999999999999,PV
4358.0,0.4,0.02117647058823529,PV
4355.0,0.4,0.02,PV
4360.0,0.4,0.02,PV
4365.0,0.4,0.02,PV
4368.0,0.4,0.02,PV
4341.0,0.4,0.02,PV
4339.0,0.4,0.02,PV
4334.0,0.4,0.02,PV
4343.0,0.4,0.02,PV
4349.0,0.4,0.02117647058823529,PV
4353.0,0.4,0.02,PV
4359.0,0.4,0.010909090909090908,PV
4371.0,0.4,0.02,PV
4340.0,0.4,0.02,PV
4327.0,0.4,0.02,PV
4328.0,0.4,0.02117647058823529,PV
4337.0,0.4,0.02117647058823529,PV
4338.0,0.4,0.010909090909090908,PV
4354.0,0.4,0.01,PV
4361.0,0.4,0.01,PV
4347.0,0.4,0.01,PV
4364.0,0.4,0.01,PV
4146.0,0.4,0.01,PV
4147.0,0.4,0.01,PV
4137.0,0.4,0.01,PV
4391.0,0.4,0.010909090909090908,PV
4401.0,0.4,0.006999999999999999,PV
4403.0,0.4,0.010909090909090908,PV
4408.0,0.4,0.08666666666666667,PV
4382.0,0.4,0.006999999999999999,PV
4406.0,0.4,0.006999999999999999,PV
4445.0,0.4,0.02,PV
4454.0,0.4,0.006999999999999999,PV
4430.0,0.4,0.02,PV
4447.0,0.4,0.010909090909090908,PV
4455.0,0.4,0.02,PV
4456.0,0.4,0.02,PV
4459.0,0.4,0.02,PV
4433.0,0.4,0.08666666666666667,PV
4420.0,0.4,0.02117647058823529,PV
4418.0,0.4,0.02117647058823529,PV
4427.0,0.4,0.02117647058823529,PV
4422.0,0.4,0.02117647058823529,PV
4490.0,0.4,0.010909090909090908,PV
4468.0,0.4,0.010909090909090908,PV
4473.0,0.4,0.010909090909090908,PV
4475.0,0.4,0.010909090909090908,PV
4481.0,0.4,0.010909090909090908,PV
4485.0,0.4,0.010909090909090908,PV
4465.0,0.4,0.010909090909090908,PV
4478.0,0.4,0.010909090909090908,PV
4463.0,0.4,0.01,PV
4484.0,0.4,0.01,PV
4467.0,0.4,0.010909090909090908,PV
4088.0,0.4,0.01,PV
4092.0,0.4,0.01,PV
4094.0,0.4,0.01,PV
4086.0,0.4,0.01,PV
4087.0,0.4,0.01,PV
4089.0,0.4,0.01,PV
4085.0,0.4,0.08666666666666667,PV
4493.0,10.0,1.0855,PV
4494.0,10.0,3.6,WPP2
4495.0,10.0,3.6,WPP2
4496.0,10.0,8.8312,WPP2
