BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
390.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
391.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
392.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
393.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
394.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
395.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
396.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
397.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
398.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
399.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
400.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
401.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
402.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
403.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
404.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
405.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
406.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
407.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
408.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,42.0,1.1,0.9
