F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
390.0,411.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
390.0,5002.0,0.057210000000000004,0.02997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
391.0,412.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
391.0,395.0,0.06888999999999999,0.03609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
392.0,413.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
392.0,5000.0,0.0238,0.012459999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
393.0,5007.0,0.01547,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
393.0,414.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
394.0,415.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
394.0,4997.0,0.022090000000000002,0.01157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
395.0,416.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
395.0,397.0,0.06829,0.035769999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
396.0,417.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
396.0,397.0,0.06542,0.03427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
397.0,418.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
397.0,5003.0,0.05558,0.029110000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
398.0,5006.0,0.04679,0.02451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
398.0,419.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
399.0,5006.0,0.00517,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
399.0,420.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
400.0,421.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
400.0,404.0,0.07393,0.03873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
400.0,402.0,0.04742,0.02484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
401.0,399.0,0.0433,0.022680000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
401.0,422.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
402.0,42.0,1.2318,1.1438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
402.0,423.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
403.0,424.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
403.0,406.0,0.0486,0.02546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
404.0,5003.0,0.010709999999999999,0.00561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
404.0,425.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
405.0,426.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
405.0,5008.0,0.00883,0.00463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
406.0,409.0,0.06321,0.03311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
406.0,427.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
407.0,5005.0,0.01174,0.00615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
407.0,428.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
408.0,5004.0,0.02044,0.010709999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
408.0,429.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
409.0,42.0,1.2318,1.1438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
409.0,430.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
410.0,5005.0,0.06619,0.03467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
410.0,431.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
4504.0,421.0,23.962499999999995,4.918749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4505.0,4669.0,18.712499999999995,2.8812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4506.0,4853.0,10.543749999999998,1.6249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4507.0,4656.0,6.499999999999998,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4508.0,4530.0,8.306249999999999,1.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4509.0,4978.0,12.187499999999998,1.8749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4510.0,4504.0,3.1812499999999995,0.6499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4511.0,4828.0,4.006249999999999,0.8249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4512.0,4971.0,15.249999999999998,2.3437499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4513.0,4987.0,2.2562499999999996,1.1249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4514.0,4545.0,7.312499999999999,1.1249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4515.0,4630.0,15.574999999999996,3.193749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4516.0,4510.0,4.143749999999999,0.8499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4517.0,4930.0,9.731249999999998,1.9937499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4518.0,416.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4519.0,4641.0,14.381249999999996,2.2124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4520.0,4854.0,3.0062499999999996,1.5062499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4521.0,4506.0,10.062499999999998,1.5499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4522.0,4571.0,5.956249999999999,0.9187499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4523.0,4862.0,10.318749999999998,1.5874999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4524.0,4745.0,5.299999999999999,0.8124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4525.0,4947.0,7.881249999999999,1.2124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4526.0,4718.0,17.874999999999996,2.7499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4527.0,426.0,18.031249999999996,2.774999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4528.0,4679.0,4.374999999999999,0.6749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4529.0,4803.0,4.374999999999999,0.6749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4530.0,4881.0,6.499999999999998,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4531.0,4626.0,34.074999999999996,5.243749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4532.0,4542.0,9.037499999999998,1.8562499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4533.0,4618.0,2.5812499999999994,1.2874999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4534.0,428.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4535.0,4658.0,5.281249999999998,0.8124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4536.0,4857.0,7.737499999999999,1.1937499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4537.0,4950.0,3.2749999999999995,1.6374999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4538.0,4729.0,4.062499999999999,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4539.0,4814.0,19.856249999999996,3.0562499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4540.0,4654.0,11.068749999999998,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4541.0,4589.0,11.643749999999999,1.7937499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4542.0,4989.0,4.387499999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4543.0,4761.0,11.131249999999998,1.7124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4544.0,4632.0,9.524999999999999,1.4624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
