F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
356.0,4492.0,0.0433,0.022680000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
356.0,373.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
357.0,4503.0,0.016380000000000002,0.008579999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
357.0,374.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
358.0,375.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
358.0,4498.0,0.02292,0.01201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
359.0,360.0,0.09472,0.04961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
359.0,376.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
360.0,4502.0,0.01082,0.0056700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
360.0,377.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
361.0,378.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
361.0,4502.0,0.05877,0.030780000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
362.0,379.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
362.0,4494.0,0.01821,0.00954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
363.0,380.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
363.0,4501.0,0.04015,0.02103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
364.0,381.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
364.0,363.0,0.07693,0.04029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
365.0,369.0,0.051789999999999996,0.02713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
365.0,382.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
366.0,383.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
366.0,362.0,0.05184,0.02715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
367.0,384.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
367.0,39.0,0.42267,0.39248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
368.0,370.0,0.08872999999999999,0.04648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
368.0,385.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
369.0,4499.0,0.0362,0.01896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
369.0,386.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
370.0,372.0,0.040310000000000006,0.02111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
370.0,387.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
371.0,388.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
371.0,4499.0,0.04494,0.023540000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
372.0,367.0,0.0716,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
372.0,389.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
4084.0,4269.0,12.687499999999996,1.9499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4085.0,4342.0,5.1187499999999995,1.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4086.0,4215.0,4.581249999999999,2.2874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4087.0,4085.0,12.481249999999996,2.5624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4088.0,383.0,8.493749999999999,4.2437499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4089.0,4151.0,16.837499999999995,2.5874999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4090.0,4215.0,21.137499999999992,3.249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4091.0,4359.0,30.437499999999993,4.6812499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4092.0,382.0,14.518749999999997,2.2312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4093.0,4147.0,19.75,3.037499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4094.0,4373.0,13.018749999999999,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4095.0,4384.0,30.531249999999993,4.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4096.0,4249.0,3.2374999999999994,1.6187499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
4097.0,4292.0,19.024999999999995,2.9249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
