F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
156.0,159.0,0.04836,0.025330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
156.0,177.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
157.0,2236.0,0.03402,0.01782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
157.0,178.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
158.0,179.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
158.0,160.0,0.0759,0.03975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
159.0,2238.0,0.02422,0.01269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
159.0,180.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
160.0,181.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
160.0,162.0,0.07255,0.038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
161.0,182.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
161.0,2230.0,0.053110000000000004,0.027819999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
162.0,183.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
162.0,165.0,0.09389,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
163.0,184.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
163.0,2232.0,0.0069299999999999995,0.0036299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
164.0,185.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
164.0,161.0,0.11619000000000002,0.060860000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
165.0,186.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
