F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
94.0,104.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
94.0,28.0,0.15162,0.14079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
95.0,96.0,0.03556,0.01863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
95.0,105.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
96.0,106.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
96.0,94.0,0.06803,0.03563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
97.0,1377.0,0.01647,0.00863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
97.0,107.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
98.0,108.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
98.0,1378.0,0.00732,0.0038299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
99.0,109.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
99.0,98.0,0.039869999999999996,0.02089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
100.0,110.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
100.0,1379.0,0.01973,0.010329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
101.0,111.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
101.0,103.0,0.37508,0.34829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
102.0,103.0,0.11722,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
102.0,112.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
103.0,113.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
103.0,100.0,0.12220999999999999,0.11349000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1106.0,112.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1107.0,1361.0,2.8437499999999996,0.4374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1108.0,1269.0,16.393749999999997,2.5249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1109.0,1210.0,4.081249999999999,0.6312499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1110.0,1264.0,4.062499999999999,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1111.0,1301.0,1.7499999999999996,0.8749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1112.0,1106.0,2.4374999999999996,0.3749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1113.0,1370.0,4.081249999999999,0.6312499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1114.0,1305.0,1.2562499999999999,0.6312499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1115.0,1208.0,4.468749999999999,0.6874999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1116.0,1139.0,3.9499999999999993,0.8124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1117.0,1331.0,4.737499999999999,0.7312499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1118.0,1262.0,18.412499999999998,3.7749999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1119.0,1297.0,3.249999999999999,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1120.0,1168.0,2.8437499999999996,0.4374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1121.0,1257.0,4.062499999999999,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1122.0,1374.0,17.468749999999996,2.6874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1123.0,1295.0,4.062499999999999,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1124.0,1236.0,4.374999999999999,0.6749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1125.0,1281.0,13.812499999999998,2.1249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1126.0,104.0,73.43124999999999,11.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1127.0,1296.0,4.874999999999999,0.7499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1128.0,104.0,37.543749999999996,18.768749999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1129.0,110.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1130.0,1298.0,20.731249999999996,3.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1131.0,1171.0,1.9999999999999998,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1132.0,1272.0,4.874999999999999,0.7499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1133.0,1373.0,2.0312499999999996,0.31249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1134.0,1129.0,4.324999999999999,2.1624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1135.0,1137.0,2.4374999999999996,0.3749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1136.0,1360.0,5.281249999999998,0.8124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1137.0,1269.0,8.206249999999999,1.2624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
