BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
114.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
116.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
117.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
118.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
120.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
121.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
122.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
123.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
124.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
125.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
126.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
127.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
128.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
129.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
130.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
131.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
132.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
133.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
134.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,29.0,1.1,0.9
135.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
136.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
137.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
138.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
139.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
140.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
141.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
142.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
143.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
144.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
145.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
146.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
148.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
149.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
150.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
151.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
152.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
153.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
154.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
155.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1382.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1383.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1384.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1385.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1386.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1387.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1388.0,1.0,0.013425,0.003296717072642797,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1389.0,1.0,0.009821428571428571,0.002411804189882334,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1390.0,1.0,0.009821428571428571,0.002411804189882334,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1391.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1392.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1393.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1394.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1395.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1396.0,1.0,0.013425,0.003296717072642797,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1397.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1398.0,2.0,0.0138625,0.003404151986555737,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1399.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1400.0,1.0,0.00988793103448276,0.002428134901638277,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1401.0,1.0,0.00988793103448276,0.002428134901638277,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1402.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1403.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1404.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1405.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1406.0,1.0,0.00988793103448276,0.002428134901638277,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1407.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1408.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1409.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1410.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1411.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1412.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1413.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1414.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1415.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1416.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1417.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1418.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1419.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1420.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1421.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1422.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1423.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1424.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1425.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1426.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1427.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1428.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1429.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1430.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1431.0,1.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1432.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1433.0,1.0,0.013425,0.003296717072642797,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1434.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1435.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1436.0,2.0,0.013425,0.003296717072642797,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1437.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1438.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1439.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1440.0,2.0,0.007833783783783783,0.001923707168967768,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1441.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1442.0,1.0,0.013425,0.003296717072642797,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1443.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1444.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1445.0,2.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1446.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1447.0,1.0,0.009821428571428571,0.002411804189882334,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
1448.0,1.0,0.004616129032258064,0.0011335621147238162,0.0,0.0,0.0,1.0,0.0,0.4,29.0,1.1,0.9
