BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
196.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
197.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1790.0,1.0,0.028442857142857145,0.006984584933899239,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1791.0,2.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1792.0,2.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1793.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1794.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1795.0,1.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1796.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1797.0,1.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1798.0,1.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1799.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1800.0,2.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1801.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1802.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1803.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1804.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1805.0,1.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1806.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1807.0,1.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1808.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1809.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1810.0,1.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1811.0,1.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1812.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1813.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1814.0,2.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1815.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1816.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1817.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1818.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1819.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1820.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1821.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1822.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1823.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1824.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1825.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1826.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1827.0,2.0,0.023357142857142858,0.0057357088733928936,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1828.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1829.0,1.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1830.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1831.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1832.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1833.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1834.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1835.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1836.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1837.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1838.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1839.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1840.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1841.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1842.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1843.0,1.0,0.028442857142857145,0.006984584933899239,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1844.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1845.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1846.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1847.0,2.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1848.0,2.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1849.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1850.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1851.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1852.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1853.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1854.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1855.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1856.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1857.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1858.0,2.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1859.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1860.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1861.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1862.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1863.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1864.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1865.0,2.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1866.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1867.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1868.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1869.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1870.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1871.0,2.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1872.0,2.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1873.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1874.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1875.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1876.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1877.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1878.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1879.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1880.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1881.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1882.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1883.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1884.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1885.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1886.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1887.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1888.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1889.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1890.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1891.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1892.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1893.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1894.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1895.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1896.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1897.0,2.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1898.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1899.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1900.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1901.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1902.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1903.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1904.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1905.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1906.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1907.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1908.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1909.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1910.0,1.0,0.020094444444444446,0.004934502649182286,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1911.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1912.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1913.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1914.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1915.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1916.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1917.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1918.0,2.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1919.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1920.0,2.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1921.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1922.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1923.0,1.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1924.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1925.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1926.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1927.0,2.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1928.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1929.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1930.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1931.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1932.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1933.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1934.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1935.0,2.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1936.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1937.0,2.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1938.0,1.0,0.02178,0.0053484169714830615,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1939.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1940.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1941.0,1.0,0.016075,0.003947465694058321,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1942.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1943.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1944.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1945.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1946.0,2.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1947.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1948.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1949.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1950.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1951.0,2.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1952.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1953.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1954.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1955.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1956.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1957.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1958.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1959.0,2.0,0.025660000000000002,0.006301211179442396,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1960.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1961.0,1.0,0.024146875,0.00592963985575207,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1962.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1963.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1964.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1965.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1966.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1967.0,1.0,0.01976625,0.004853909410586643,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1968.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1969.0,2.0,0.02431,0.0059696977307967525,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1970.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1971.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1972.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1973.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1974.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1975.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1976.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1977.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
1978.0,1.0,0.00949119496855346,0.0023307102042913674,0.0,0.0,0.0,1.0,0.0,0.4,30.0,1.1,0.9
