hv_bus,lv_bus,r_pu,x_pu,vkv_base,vn_lv_kv,smva_base,pfe_kw,i0_percent,vk_percent,vkr_percent
84,89,2.39,10.76,10,0.4,0.4,0.475,0.113,4.0,0.23
85,90,2.39,10.76,10,0.4,0.4,0.475,0.113,4.0,0.23
86,91,2.19,9.26,10,0.4,0.63,0.8,0.126,6.0,0.236
87,92,1.22,5.157,10,0.4,1.0,1.3,0.13,5.3,0.236
88,93,2.19,9.26,10,0.4,0.63,0.8,0.126,6.0,0.236
