BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
332.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,38.0,1.1,0.9
333.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,38.0,1.1,0.9
334.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
335.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
336.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
337.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
338.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
339.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
340.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
341.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
342.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
343.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
344.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
345.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
346.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
347.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
348.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
349.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
350.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
351.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
352.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
353.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
354.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
355.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3597.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3598.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3599.0,2.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3600.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3601.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3602.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3603.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3604.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3605.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3606.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3607.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3608.0,1.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3609.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3610.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3611.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3612.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3613.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3614.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3615.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3616.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3617.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3618.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3619.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3620.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3621.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3622.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3623.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3624.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3625.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3626.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3627.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3628.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3629.0,1.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3630.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3631.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3632.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3633.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3634.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3635.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3636.0,2.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3637.0,2.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3638.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3639.0,2.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3640.0,1.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3641.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3642.0,2.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3643.0,2.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3644.0,1.0,0.01446666666666667,0.0035525144867212264,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3645.0,1.0,0.014440909090909091,0.0035461893143003773,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3646.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3647.0,1.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3648.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3649.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3650.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3651.0,2.0,0.0143,0.003511586900468677,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3652.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3653.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3654.0,1.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3655.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3656.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3657.0,2.0,0.0143,0.003511586900468677,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3658.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3659.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3660.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3661.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3662.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3663.0,2.0,0.0143,0.003511586900468677,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3664.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3665.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3666.0,2.0,0.013219999999999999,0.003246376141552162,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3667.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3668.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3669.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3670.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3671.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3672.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3673.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3674.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3675.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3676.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3677.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3678.0,2.0,0.013219999999999999,0.003246376141552162,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3679.0,2.0,0.013219999999999999,0.003246376141552162,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3680.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3681.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3682.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3683.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3684.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3685.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3686.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3687.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3688.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3689.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3690.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3691.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3692.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3693.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3694.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3695.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3696.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3697.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3698.0,1.0,0.01446666666666667,0.0035525144867212264,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3699.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3700.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3701.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3702.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3703.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3704.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3705.0,1.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3706.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3707.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3708.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3709.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3710.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3711.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3712.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3713.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3714.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3715.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3716.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3717.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3718.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3719.0,2.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3720.0,2.0,0.013219999999999999,0.003246376141552162,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3721.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3722.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3723.0,2.0,0.0143,0.003511586900468677,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3724.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3725.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3726.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3727.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3728.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3729.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3730.0,2.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3731.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3732.0,2.0,0.0143,0.003511586900468677,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3733.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3734.0,1.0,0.012708695652173913,0.00312081742477043,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3735.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3736.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3737.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3738.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3739.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3740.0,1.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3741.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3742.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3743.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3744.0,2.0,0.0143,0.003511586900468677,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3745.0,2.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3746.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3747.0,1.0,0.01446666666666667,0.0035525144867212264,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3748.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3749.0,2.0,0.01446666666666667,0.0035525144867212264,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3750.0,2.0,0.0072049382716049375,0.0017692843953324012,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3751.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3752.0,2.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3753.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3754.0,2.0,0.01446666666666667,0.0035525144867212264,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3755.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3756.0,2.0,0.01446666666666667,0.0035525144867212264,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3757.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3758.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3759.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3760.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3761.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3762.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3763.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3764.0,2.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3765.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3766.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3767.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3768.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3769.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3770.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3771.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3772.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3773.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3774.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3775.0,2.0,0.0053151898734177215,0.0013052273519578628,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3776.0,1.0,0.014485185185185188,0.003557061996304843,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
3777.0,1.0,0.009548076923076923,0.002344678450891202,0.0,0.0,0.0,1.0,0.0,0.4,38.0,1.1,0.9
