F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
114.0,1783.0,0.013669999999999998,0.00716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
114.0,135.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
115.0,117.0,0.11208,0.058710000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
115.0,136.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
116.0,137.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
116.0,1787.0,0.02138,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
117.0,120.0,0.06808,0.035660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
117.0,138.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
118.0,119.0,0.059039999999999995,0.030930000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
118.0,139.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
119.0,1785.0,0.03583,0.01877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
119.0,140.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
120.0,141.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
120.0,1788.0,0.042069999999999996,0.02204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
121.0,1780.0,0.0234,0.01226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
121.0,142.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
122.0,118.0,0.04263,0.022330000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
122.0,143.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
123.0,1789.0,0.0506,0.026510000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
123.0,144.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
124.0,1779.0,0.02865,0.015009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
124.0,145.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
125.0,146.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
125.0,1789.0,0.07174,0.03758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
126.0,147.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
126.0,1789.0,0.07347000000000001,0.03848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
127.0,148.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
127.0,125.0,0.04458,0.02335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
128.0,132.0,0.04938,0.025869999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
128.0,149.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
129.0,1784.0,0.0333,0.01744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
129.0,150.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
130.0,151.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
130.0,127.0,0.07996,0.04188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
131.0,152.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
131.0,130.0,0.06316000000000001,0.03308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
132.0,29.0,0.77853,1.5571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
132.0,153.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
133.0,131.0,0.05579,0.02922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
133.0,154.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
134.0,155.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
134.0,129.0,0.03635,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1382.0,152.0,19.031249999999996,2.9249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1383.0,1446.0,31.081249999999997,4.781249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1384.0,1523.0,13.043749999999998,2.0062499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1385.0,1465.0,22.824999999999992,4.6812499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1386.0,1718.0,28.074999999999996,4.318749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1387.0,1687.0,18.887499999999996,2.906249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1388.0,1502.0,17.768749999999997,2.7312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1389.0,1531.0,20.312499999999996,3.1249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1390.0,1458.0,135.95624999999998,20.918749999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1391.0,136.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1392.0,1655.0,19.043749999999996,2.9312499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1393.0,1757.0,27.237499999999997,4.193749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1394.0,1507.0,13.674999999999997,2.8062499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1395.0,1564.0,16.081249999999997,3.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1396.0,142.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1397.0,1769.0,18.062499999999996,2.7812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1398.0,1478.0,15.993749999999999,2.4624999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1399.0,155.0,40.70624999999999,20.356249999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1400.0,1477.0,3.5062499999999996,1.7562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1401.0,1456.0,10.968749999999998,1.6874999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1402.0,1737.0,14.649999999999997,2.2562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1403.0,1551.0,9.312499999999998,1.9124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1404.0,1495.0,9.343749999999998,1.4374999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1405.0,1390.0,9.749999999999998,1.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1406.0,1410.0,7.974999999999998,1.6374999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1407.0,152.0,8.193749999999998,4.099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1408.0,1560.0,3.874999999999999,1.9374999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1409.0,1607.0,29.174999999999994,5.981249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1410.0,146.0,7.987499999999998,1.6374999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1411.0,1591.0,5.699999999999998,2.849999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1412.0,1566.0,13.693749999999996,2.1062499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1413.0,1498.0,4.112499999999999,2.0562499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1414.0,1483.0,6.499999999999998,1.3312499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1415.0,147.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1416.0,1571.0,14.487499999999999,2.2312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1417.0,1752.0,28.018749999999997,4.312499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1418.0,1463.0,29.793749999999992,4.581249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1419.0,1396.0,9.712499999999999,4.856249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1420.0,1659.0,27.312499999999996,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1421.0,1726.0,18.281249999999996,2.812499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1422.0,150.0,42.02499999999999,21.012499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1423.0,1421.0,21.124999999999993,3.249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1424.0,136.0,29.687499999999996,14.843749999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1425.0,1640.0,16.674999999999997,2.5687499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1426.0,1541.0,14.206249999999997,2.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1427.0,152.0,47.92499999999999,7.374999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1428.0,137.0,19.993749999999995,9.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1429.0,1573.0,12.212499999999999,1.8812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1430.0,1505.0,8.524999999999999,1.7499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1431.0,1624.0,20.312499999999996,3.1249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1432.0,1608.0,16.418749999999996,2.5249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1433.0,1632.0,14.606249999999996,2.2499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1434.0,138.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1435.0,138.0,9.887499999999996,4.943749999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
1436.0,1480.0,10.062499999999998,1.5499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
