F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
232.0,235.0,0.11542999999999999,0.06046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
232.0,247.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
233.0,248.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
233.0,3032.0,0.08526,0.044660000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
234.0,3027.0,0.03306,0.01732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
234.0,249.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
235.0,3027.0,0.09106,0.0477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
235.0,250.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
236.0,251.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
236.0,3027.0,0.12330999999999999,0.06459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
237.0,252.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
237.0,240.0,0.05239,0.02744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
238.0,3030.0,0.01257,0.00658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
238.0,253.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
239.0,254.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
239.0,242.0,0.07973999999999999,0.04177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
240.0,255.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
240.0,241.0,0.09052,0.04742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
241.0,256.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
241.0,34.0,0.40779,0.37866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
242.0,257.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
242.0,244.0,0.06701,0.0351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
243.0,245.0,0.08448,0.04425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
243.0,258.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
244.0,259.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
244.0,241.0,0.12813,0.06712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
245.0,260.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
245.0,3031.0,0.028839999999999998,0.01511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
246.0,261.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
246.0,3028.0,0.02513,0.01316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2640.0,2828.0,13.099999999999998,2.0124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2641.0,2732.0,14.837499999999999,2.2812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2642.0,2913.0,11.412499999999996,1.7562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2643.0,2979.0,9.749999999999998,1.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2644.0,2877.0,4.081249999999999,0.6312499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2645.0,2760.0,6.499999999999998,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2646.0,2952.0,2.1499999999999995,1.0749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2647.0,2835.0,8.549999999999999,1.3187499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2648.0,2995.0,5.812499999999998,1.1937499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2649.0,2727.0,8.124999999999998,1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2650.0,247.0,19.993749999999995,9.993749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2651.0,2763.0,24.799999999999997,3.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2652.0,2678.0,10.175,1.5624999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2653.0,2867.0,15.693749999999998,2.4124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2654.0,2981.0,14.206249999999997,2.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2655.0,2858.0,5.299999999999999,0.8124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2656.0,257.0,12.831249999999997,6.412499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2657.0,2988.0,4.1499999999999995,2.0749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2658.0,2959.0,20.418749999999996,3.1437499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2659.0,2712.0,7.362499999999999,1.5124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2660.0,2711.0,11.131249999999998,1.7124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2661.0,2798.0,17.474999999999998,2.6874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2662.0,2695.0,4.631249999999999,0.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2663.0,2994.0,19.093749999999996,2.9374999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2664.0,3017.0,2.7499999999999996,1.3749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2665.0,2763.0,4.737499999999999,0.7312499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2666.0,2787.0,14.818749999999996,2.2812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2667.0,2755.0,4.543749999999999,0.6999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2668.0,2860.0,4.6812499999999995,0.9624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2669.0,2892.0,7.987499999999998,1.2312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2670.0,2728.0,11.643749999999999,2.3874999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2671.0,2983.0,8.456249999999999,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2672.0,2796.0,7.0874999999999995,1.0874999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2673.0,2758.0,9.831249999999999,1.5124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2674.0,2846.0,9.749999999999998,1.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2675.0,2723.0,4.874999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2676.0,2748.0,4.874999999999999,0.7499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2677.0,249.0,3.2937499999999997,1.6499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2678.0,2827.0,4.374999999999999,0.6749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2679.0,2966.0,8.687499999999998,1.3374999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2680.0,2793.0,31.331249999999994,4.818749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2681.0,2824.0,9.506249999999998,1.4624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2682.0,2923.0,5.362499999999998,1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2683.0,248.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2684.0,255.0,71.46874999999999,10.993749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2685.0,2798.0,8.531249999999998,1.3124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2686.0,2838.0,2.6499999999999995,1.3249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2687.0,2778.0,13.487499999999999,2.0749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2688.0,2765.0,4.6812499999999995,0.9624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2689.0,2893.0,3.249999999999999,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2690.0,251.0,39.631249999999994,19.812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2691.0,2995.0,3.706249999999999,0.7624999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2692.0,2775.0,8.674999999999999,1.7812499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2693.0,2813.0,12.662499999999998,1.9499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2694.0,2965.0,12.787499999999998,2.6249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2695.0,2991.0,6.581249999999998,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2696.0,2845.0,16.181249999999995,2.4874999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2697.0,3012.0,11.149999999999999,1.7124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2698.0,2738.0,8.224999999999998,1.2624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2699.0,2931.0,9.362499999999999,1.4437499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2700.0,2875.0,66.76874999999998,10.274999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2701.0,2646.0,9.506249999999998,1.4624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2702.0,2818.0,7.718749999999998,1.1874999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2703.0,2915.0,7.662499999999999,1.5749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2704.0,2742.0,2.999999999999999,1.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2705.0,2653.0,17.306249999999995,2.6624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2706.0,3004.0,18.324999999999996,2.8187499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2707.0,254.0,6.987499999999998,3.493749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2708.0,2746.0,8.612499999999999,1.3249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2709.0,2726.0,3.8812499999999996,1.9437499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2710.0,2754.0,9.343749999999998,1.4374999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2711.0,2924.0,18.393749999999997,2.831249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2712.0,2836.0,4.899999999999999,1.0062499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2713.0,251.0,42.249999999999986,21.124999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2714.0,2689.0,4.062499999999999,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2715.0,2735.0,2.5624999999999996,1.2812499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2716.0,2907.0,10.874999999999996,1.6749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2717.0,2807.0,6.093749999999999,0.9374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2718.0,2880.0,8.374999999999998,1.2874999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2719.0,2752.0,4.874999999999999,0.7499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2720.0,2935.0,13.431249999999999,2.0687499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
2721.0,2920.0,16.687499999999996,2.5687499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
