F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
432.0,433.0,0.06318,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
432.0,456.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
433.0,437.0,0.0941,0.04929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
433.0,457.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
434.0,5630.0,0.01008,0.00528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
434.0,458.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
435.0,459.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
435.0,436.0,0.04767,0.02497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
436.0,439.0,0.08502,0.04453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
436.0,460.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
437.0,5632.0,0.05441,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
437.0,461.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
438.0,462.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
438.0,436.0,0.07681,0.04023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
438.0,444.0,0.11588,0.0607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
439.0,463.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
439.0,437.0,0.10196000000000001,0.05341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
440.0,5634.0,0.02943,0.01542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
440.0,464.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
441.0,442.0,0.03852,0.02018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
441.0,465.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
442.0,5637.0,0.02914,0.01526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
442.0,466.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
443.0,467.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
443.0,5635.0,0.02358,0.01235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
444.0,468.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
444.0,5628.0,0.10415999999999999,0.054560000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
445.0,469.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
