F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
264.0,288.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
264.0,265.0,0.08256000000000001,0.04324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
265.0,266.0,0.0602,0.03153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
265.0,289.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
266.0,290.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
266.0,3587.0,0.02536,0.013280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
267.0,291.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
267.0,3593.0,0.02231,0.01169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
268.0,292.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
268.0,267.0,0.08349,0.04373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
269.0,3591.0,0.00757,0.0039700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
269.0,293.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
270.0,3584.0,0.06266000000000001,0.03282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
270.0,294.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
271.0,273.0,0.06916,0.03623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
271.0,295.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
272.0,274.0,0.02434,0.01275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
272.0,296.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
273.0,276.0,0.030180000000000002,0.01581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
273.0,297.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
274.0,298.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
274.0,275.0,0.04763,0.02495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
275.0,3594.0,0.02521,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
275.0,299.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
276.0,300.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
276.0,3588.0,0.03125,0.01637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
277.0,3592.0,0.01275,0.006679999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
277.0,301.0,2.19,9.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
278.0,281.0,0.12907000000000002,0.06761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
278.0,302.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
278.0,37.0,1.1671,1.0838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
279.0,303.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
279.0,3585.0,0.0126,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
280.0,277.0,0.0294,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
280.0,304.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
281.0,305.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
281.0,284.0,0.03465,0.01815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
282.0,306.0,1.22,5.157,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
282.0,3592.0,0.08485,0.04445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
283.0,307.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
283.0,282.0,0.08545,0.04476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
284.0,308.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
284.0,3589.0,0.02926,0.015330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
285.0,309.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
285.0,283.0,0.07841000000000001,0.041069999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
286.0,282.0,0.06955,0.036430000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
286.0,310.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
287.0,281.0,0.06251,0.03275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
287.0,311.0,2.39,10.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-360.0,360.0
3068.0,3158.0,5.231249999999999,1.0749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3069.0,296.0,39.699999999999996,6.106249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3070.0,3488.0,5.762499999999999,1.1812499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3071.0,3528.0,11.756249999999998,1.8062499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3072.0,3552.0,13.812499999999998,2.1249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3073.0,3483.0,12.787499999999998,1.9687499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3074.0,3421.0,8.287499999999998,1.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3075.0,3219.0,11.687499999999998,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3076.0,3116.0,5.299999999999999,0.8124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3077.0,3583.0,8.531249999999998,1.3124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3078.0,3544.0,9.524999999999999,1.4624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3079.0,3406.0,10.337499999999997,1.5874999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3080.0,3316.0,11.374999999999998,1.7499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3081.0,3522.0,18.687499999999996,2.8749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3082.0,3206.0,5.0249999999999995,2.5124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3083.0,3491.0,8.124999999999998,1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3084.0,3400.0,19.143749999999997,2.943749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3085.0,3319.0,14.218749999999996,2.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3086.0,3304.0,6.906249999999999,1.0624999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3087.0,3582.0,10.724999999999996,2.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3088.0,3183.0,10.156249999999998,1.5624999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3089.0,3390.0,9.418749999999998,1.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3090.0,3316.0,17.243749999999995,2.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3091.0,3181.0,12.543749999999996,1.9312499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3092.0,3445.0,17.374999999999996,2.6749999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3093.0,3191.0,8.124999999999998,1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3094.0,3443.0,13.812499999999998,2.1249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3095.0,3156.0,11.862499999999997,1.8249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3096.0,299.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3097.0,3265.0,7.068749999999998,1.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3098.0,3523.0,23.099999999999994,3.556249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3099.0,3539.0,1.2499999999999998,0.6249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3100.0,3435.0,12.999999999999996,2.6687499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
