F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX
3601.0,3599.0,16.024999999999995,2.4624999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3602.0,3796.0,12.456249999999997,1.9187499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3603.0,3767.0,15.862499999999997,2.4437499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3604.0,3823.0,17.599999999999998,2.7062499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3605.0,3607.0,20.812499999999996,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3606.0,3767.0,5.756249999999999,2.8749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3607.0,3666.0,8.518749999999999,1.3124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3608.0,3843.0,12.031249999999998,1.8499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3609.0,3624.0,24.96249999999999,3.837499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3610.0,3812.0,13.993749999999997,2.1499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3611.0,3671.0,18.893749999999997,2.906249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3612.0,3774.0,14.006249999999998,2.1562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3613.0,3896.0,11.781249999999996,1.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3614.0,4055.0,19.981249999999996,3.0749999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3615.0,3782.0,10.149999999999999,2.0812499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3616.0,3736.0,9.162499999999998,1.8812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3617.0,3913.0,5.581249999999999,2.7874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3618.0,344.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3619.0,3721.0,12.624999999999996,1.9437499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3620.0,4027.0,21.862499999999997,3.362499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3621.0,4026.0,33.03124999999999,5.081249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3622.0,3772.0,10.968749999999998,1.6874999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3623.0,3955.0,16.374999999999996,2.5187499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3624.0,3805.0,15.524999999999999,2.3874999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3625.0,3726.0,23.824999999999996,3.6687499999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3626.0,337.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3627.0,346.0,15.581249999999997,8.906249999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3628.0,3785.0,24.756249999999994,3.8062499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3629.0,3932.0,11.831249999999999,2.4249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3630.0,4002.0,43.78749999999999,6.737499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3631.0,3784.0,11.781249999999996,1.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3632.0,3682.0,5.1187499999999995,1.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3633.0,3708.0,4.131249999999999,2.0687499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3634.0,3748.0,16.099999999999998,2.4749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3635.0,3773.0,8.306249999999999,1.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3636.0,3662.0,10.562499999999996,1.6249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3637.0,3929.0,5.168749999999998,1.0624999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3638.0,3616.0,7.849999999999999,1.6124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3639.0,3810.0,20.437499999999996,3.1437499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3640.0,340.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3641.0,3926.0,7.874999999999998,1.6124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3642.0,343.0,53.968749999999986,26.987499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3643.0,3677.0,11.943749999999996,1.8374999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3644.0,3744.0,7.337499999999999,1.5062499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3645.0,3659.0,7.799999999999998,1.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3646.0,3714.0,11.837499999999999,1.8187499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3647.0,3880.0,27.39999999999999,4.2124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3648.0,4037.0,11.781249999999996,1.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3649.0,3603.0,26.668749999999996,4.099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3650.0,3791.0,21.612499999999997,3.3249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3651.0,3730.0,18.406249999999996,2.831249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3652.0,3734.0,4.981249999999999,1.0249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3653.0,3923.0,12.387499999999996,1.9062499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3654.0,3834.0,32.324999999999996,4.974999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3655.0,3732.0,20.718749999999996,3.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3656.0,3950.0,17.137499999999996,2.6374999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3657.0,3909.0,7.4937499999999995,1.1499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3658.0,3954.0,19.831249999999997,3.0499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3659.0,4005.0,15.987499999999999,2.4624999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3660.0,3857.0,23.849999999999994,3.6687499999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3661.0,3718.0,24.531249999999996,3.7749999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3662.0,350.0,14.237499999999999,2.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3663.0,3747.0,22.131249999999998,3.4062499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3664.0,3970.0,17.337499999999995,3.556249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3665.0,3848.0,12.224999999999998,1.8812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3666.0,3994.0,12.568749999999998,1.9312499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3667.0,3752.0,34.36249999999999,5.287499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3668.0,341.0,5.0125,2.50625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3669.0,3786.0,21.112499999999997,3.249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3670.0,3907.0,14.624999999999998,2.2499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3671.0,3757.0,24.781249999999993,3.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3672.0,3941.0,12.262499999999998,1.8874999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3673.0,3825.0,12.537499999999996,2.5687499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3674.0,3886.0,7.124999999999999,1.4624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3675.0,3702.0,25.749999999999996,3.9624999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3676.0,3845.0,11.149999999999999,1.7124999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3677.0,3600.0,12.862499999999999,1.9812499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3678.0,3685.0,18.487499999999997,2.8437499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3679.0,3889.0,13.487499999999999,2.0749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3680.0,3989.0,17.743749999999995,2.7312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3681.0,3952.0,22.768749999999997,3.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3682.0,3961.0,7.312499999999999,1.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3683.0,3777.0,25.83749999999999,3.974999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3684.0,3877.0,14.074999999999996,2.1624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3685.0,3948.0,16.912499999999998,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3686.0,3953.0,17.493749999999995,2.6937499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3687.0,3797.0,13.324999999999998,2.7312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3688.0,3672.0,59.493749999999984,9.149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3689.0,4038.0,9.399999999999999,1.9312499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3690.0,342.0,5.799999999999999,2.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3691.0,3799.0,9.912499999999998,1.5249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3692.0,3918.0,8.206249999999999,1.2624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3693.0,3687.0,13.562499999999998,2.7812499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3694.0,3903.0,8.918749999999998,1.3749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3695.0,3670.0,14.718749999999998,2.2624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3696.0,3994.0,13.024999999999999,2.0062499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3697.0,335.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3698.0,3921.0,7.312499999999999,1.1249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3699.0,3990.0,20.456249999999997,3.1437499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3700.0,3613.0,9.424999999999999,1.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3701.0,4028.0,27.612499999999997,4.249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3702.0,3705.0,37.81249999999999,5.818749999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3703.0,3837.0,2.9249999999999994,1.4624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3704.0,4037.0,27.506249999999994,4.231249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3705.0,3762.0,3.9062499999999996,1.9562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3706.0,3899.0,20.518749999999994,4.206249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3707.0,3762.0,15.518749999999997,2.3874999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3708.0,343.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3709.0,3849.0,10.099999999999998,2.0749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3710.0,3623.0,97.90624999999999,15.062499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3711.0,3927.0,10.537499999999998,2.1624999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3712.0,351.0,8.206249999999999,4.106249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3713.0,3616.0,6.943749999999999,1.4249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3714.0,3640.0,9.443749999999998,1.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3715.0,348.0,53.012499999999996,8.156249999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3716.0,4060.0,6.443749999999999,1.3249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3717.0,3955.0,16.574999999999996,2.5499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3718.0,3906.0,14.874999999999998,2.2874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3719.0,3738.0,39.55624999999999,6.0874999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3720.0,3658.0,19.043749999999996,2.9312499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3721.0,3993.0,14.218749999999996,2.1874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3722.0,3809.0,43.262499999999996,6.656249999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3723.0,4020.0,14.531249999999996,2.2374999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3724.0,3904.0,21.187499999999996,3.2624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3725.0,3939.0,15.031249999999996,2.3124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3726.0,3894.0,12.206249999999999,1.8749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3727.0,3728.0,16.887499999999996,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3728.0,3757.0,24.674999999999997,3.7937499999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3729.0,3961.0,6.581249999999998,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3730.0,4053.0,19.706249999999997,3.0312499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3731.0,3817.0,20.074999999999992,3.0874999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3732.0,3777.0,8.531249999999998,1.3124999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3733.0,3606.0,2.3562499999999997,1.1812499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3734.0,3629.0,7.337499999999999,1.5062499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3735.0,3780.0,22.343749999999993,3.437499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3736.0,3840.0,13.512499999999998,2.774999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3737.0,3948.0,26.33749999999999,4.049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3738.0,3989.0,25.949999999999996,3.993749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3739.0,3865.0,14.549999999999999,2.2374999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3740.0,3841.0,27.562499999999996,4.237499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3741.0,352.0,7.749999999999998,3.874999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3742.0,3949.0,14.643749999999997,2.2562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3743.0,3838.0,8.124999999999998,1.2499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3744.0,3627.0,7.387499999999999,1.5124999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3745.0,3664.0,11.256249999999996,2.3062499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3746.0,3885.0,12.593749999999998,1.9374999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3747.0,3642.0,31.981249999999996,4.918749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3748.0,353.0,2.8562499999999997,1.4312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3749.0,3855.0,18.293749999999996,2.812499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3750.0,3712.0,3.3749999999999996,1.6874999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3751.0,3838.0,9.912499999999998,1.5249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3752.0,347.0,87.05624999999998,13.393749999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3753.0,3702.0,23.824999999999996,3.662499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3754.0,3945.0,16.862499999999997,2.5937499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3755.0,4024.0,8.881249999999998,1.8249999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3756.0,3900.0,16.249999999999996,2.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3757.0,3979.0,5.381249999999999,2.6874999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3758.0,344.0,5.1187499999999995,1.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3759.0,346.0,11.262499999999996,2.3124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3760.0,4029.0,59.856249999999996,9.206249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3761.0,3752.0,18.393749999999997,2.831249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3762.0,336.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3763.0,3874.0,12.693749999999996,1.9499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3764.0,3713.0,7.068749999999998,1.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3765.0,349.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3766.0,3718.0,17.993749999999995,2.7687499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3767.0,347.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3768.0,3652.0,5.168749999999998,1.0624999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3769.0,3631.0,12.187499999999998,1.8749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3770.0,3751.0,11.412499999999996,1.7562499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3771.0,3683.0,10.187499999999996,1.5687499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3772.0,3883.0,3.987499999999999,1.9937499999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3773.0,3701.0,20.493749999999995,3.1499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3774.0,3830.0,13.918749999999996,2.1437499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
3775.0,3804.0,9.449999999999998,1.4562499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-360.0,360.0
