BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
670.0,2.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
671.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
672.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
673.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
674.0,2.0,0.0184,0.004518405522281375,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
675.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
676.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
677.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
678.0,2.0,0.01798125,0.004415574961821846,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
679.0,2.0,0.017375,0.0042667008668282,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
680.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
681.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
682.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
683.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
684.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
685.0,2.0,0.0186,0.0045675186257844325,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
686.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
687.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
688.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
689.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
690.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
691.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
692.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
693.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
694.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
695.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
696.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
697.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
698.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
699.0,1.0,0.01798125,0.004415574961821846,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
700.0,2.0,0.017375,0.0042667008668282,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
701.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
702.0,2.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
703.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
704.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
705.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
706.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
707.0,2.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
708.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
709.0,2.0,0.01798125,0.004415574961821846,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
710.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
711.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
712.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
713.0,2.0,0.01798125,0.004415574961821846,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
714.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
715.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
716.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
717.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
718.0,2.0,0.01798125,0.004415574961821846,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
719.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
720.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
721.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
722.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
723.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
724.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
725.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
726.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
727.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
728.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
729.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
730.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
731.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
732.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
733.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
734.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
735.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
736.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
737.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
738.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
739.0,2.0,0.0186,0.0045675186257844325,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
740.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
741.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
742.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
743.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
744.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
745.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
746.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
747.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
748.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
749.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
750.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
751.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
752.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
753.0,2.0,0.017657142857142857,0.004335985423555729,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
754.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
755.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
756.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
757.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
758.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
759.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
760.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
761.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
762.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
763.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
764.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
765.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
766.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
767.0,1.0,0.011521428571428571,0.00282926556965833,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
768.0,2.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
769.0,2.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
770.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
771.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
772.0,2.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
773.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
774.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
775.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
776.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
777.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
778.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
779.0,2.0,0.0186,0.0045675186257844325,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
780.0,2.0,0.017375,0.0042667008668282,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
781.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
782.0,2.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
783.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
784.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
785.0,2.0,0.0184,0.004518405522281375,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
786.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
787.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
788.0,2.0,0.0184,0.004518405522281375,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
789.0,2.0,0.0184,0.004518405522281375,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
790.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
791.0,2.0,0.017657142857142857,0.004335985423555729,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
792.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
793.0,2.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
794.0,2.0,0.0186,0.0045675186257844325,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
795.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
796.0,2.0,0.017657142857142857,0.004335985423555729,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
797.0,2.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
798.0,2.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
799.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
800.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
801.0,2.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
802.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
803.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
804.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
805.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
806.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
807.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
808.0,2.0,0.0184,0.004518405522281375,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
809.0,1.0,0.013269444444444443,0.0032585179921404183,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
810.0,2.0,0.017657142857142857,0.004335985423555729,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
811.0,2.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
812.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
813.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
814.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
815.0,1.0,0.018206451612903227,0.0044708767124397066,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
816.0,1.0,0.01519565217391304,0.0037315281900693296,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
817.0,1.0,0.01385625,0.0034026172020712665,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
818.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
819.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
820.0,1.0,0.005766666666666666,0.0014160944843381845,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
821.0,1.0,0.01798125,0.004415574961821846,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
822.0,1.0,0.008867567567567567,0.00217756881883155,0.0,0.0,0.0,1.0,0.0,0.4,26.0,1.1,0.9
