BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
218.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
219.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
220.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
221.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
222.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
223.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
224.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
226.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
227.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
228.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
229.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
230.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
231.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2241.0,2.0,0.01946666666666667,0.004780342074297687,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2242.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2243.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2244.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2245.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2246.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2247.0,2.0,0.019123529411764702,0.00469607939671891,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2248.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2249.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2250.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2251.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2252.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2253.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2254.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2255.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2256.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2257.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2258.0,2.0,0.019872727272727268,0.004880056557167532,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2259.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2260.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2261.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2262.0,2.0,0.019872727272727268,0.004880056557167532,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2263.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2264.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2265.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2266.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2267.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2268.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2269.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2270.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2271.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2272.0,2.0,0.01946666666666667,0.004780342074297687,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2273.0,2.0,0.019872727272727268,0.004880056557167532,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2274.0,1.0,0.0119,0.002922229658431977,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2275.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2276.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2277.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2278.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2279.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2280.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2281.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2282.0,2.0,0.019123529411764702,0.00469607939671891,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2283.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2284.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2285.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2286.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2287.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2288.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2289.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2290.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2291.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2292.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2293.0,1.0,0.009675,0.002375846381960451,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2294.0,2.0,0.019872727272727268,0.004880056557167532,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2295.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2296.0,1.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2297.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2298.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2299.0,2.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2300.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2301.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2302.0,2.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2303.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2304.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2305.0,1.0,0.009675,0.002375846381960451,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2306.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2307.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2308.0,1.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2309.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2310.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2311.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2312.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2313.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2314.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2315.0,2.0,0.01946666666666667,0.004780342074297687,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2316.0,1.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2317.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2318.0,2.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2319.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2320.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2321.0,2.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2322.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2323.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2324.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2325.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2326.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2327.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2328.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2329.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2330.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2331.0,2.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2332.0,2.0,0.019123529411764702,0.00469607939671891,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2333.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2334.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2335.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2336.0,2.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2337.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2338.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2339.0,2.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2340.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2341.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2342.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2343.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2344.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2345.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2346.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2347.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2348.0,1.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2349.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2350.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2351.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2352.0,2.0,0.019013043478260872,0.004668947861279881,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2353.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2354.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2355.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2356.0,1.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2357.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2358.0,1.0,0.0119,0.002922229658431977,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2359.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2360.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2361.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2362.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2363.0,1.0,0.0119,0.002922229658431977,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2364.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2365.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2366.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2367.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2368.0,2.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2369.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2370.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2371.0,1.0,0.0119,0.002922229658431977,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2372.0,2.0,0.014331111111111112,0.0035192267165691533,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2373.0,2.0,0.01946666666666667,0.004780342074297687,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2374.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2375.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2376.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2377.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2378.0,1.0,0.013151851851851852,0.003229641306284453,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2379.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2380.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2381.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2382.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2383.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2384.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2385.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2386.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2387.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2388.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2389.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2390.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2391.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2392.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2393.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2394.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2395.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2396.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2397.0,2.0,0.0189375,0.004650396987945843,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2398.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2399.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2400.0,2.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2401.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2402.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2403.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2404.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2405.0,2.0,0.01946666666666667,0.004780342074297687,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2406.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2407.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2408.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2409.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2410.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2411.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2412.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2413.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2414.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2415.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2416.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2417.0,1.0,0.00798561151079137,0.0019609908233235557,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2418.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2419.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2420.0,2.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2421.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2422.0,1.0,0.012001612903225808,0.002947182283598853,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2423.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2424.0,2.0,0.019123529411764702,0.00469607939671891,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2425.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2426.0,2.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2427.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2428.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2429.0,2.0,0.019123529411764702,0.00469607939671891,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2430.0,2.0,0.019123529411764702,0.00469607939671891,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
2431.0,1.0,0.01913333333333333,0.004698486901792589,0.0,0.0,0.0,1.0,0.0,0.4,31.0,1.1,0.9
