year,region,product,value,unit
2006,World,methanol,csr_a,none
2006,World,ethylene,sc,none
2006,NAM,ethylene,sc,none
2006,SAM,ethylene,sc,none
2006,Europe,ethylene,sc,none
2006,AUS,ethylene,sc,none
2006,ASI,ethylene,sc,none
2006,AFR,ethylene,sc,none
2006,World,ethylene_dichloride,bal_edc_vcm,none
2006,World,vinyl_chloride_monomer,bal_edc_vcm,none
2006,World,ethylene_oxide,catox_tt,none
2006,World,acrylonitrile,dammox_flare,none
2006,World,carbon_black,furn_black_wtt,none
