file_name,num_cells
C2-34454_B2_10X_BLA_002,18
C2-34454_B2_10X_BLA_001,31
C2-34453_B1_10X_BLA_001,16
C2-34453_B1_10X_BLA_002,22
C2-34454_B2_10X_BLA_,21
