file_name,num_cells
C3-34453_B1_10X_BLA_001,34
C3-34453_B1_10X_BLA_002,26
C3-34454_B2_10X_BLA_002,89
C3-34454_B2_10X_BLA_,49
C3-34454_B2_10X_BLA_001,69
